date,user,is_retweet,is_quote,text,quoted_text
2020-03-22 14:30:55,ScottisCarSick,True,False,RT @lbf_tweet: @ScottisCarSick @wheels021 @shaunking @JoeBiden He's trying to do a whataboutism and failing because actually Bernie's out t…,
2020-03-22 14:30:55,RealMarkDitchie,True,True,RT @OMGno2trump: This should be retweeted and retweeted and retweeted again and again.  Trump knew, he lied, he covered it up, he did nothi…,Trump failed.

He knew. 

Another great ad from the @JoeBiden digital team.

https://t.co/UqInvp0jQw
2020-03-22 14:30:55,rhiles2760,True,True,RT @khwalz: Thanks, Ellen, for this reply! https://t.co/eBHkZTWrJI,@khwalz OMG, yes! I wish @JoeBiden were president already and all his competent, caring cabinet members in place. When McConnell and other GOP say don't "politicize" remember this: https://t.co/YTWU68EvOs
2020-03-22 14:30:55,PisceanLuva,True,True,RT @LisaMcCray: Symone girl we know that’s you,.@JoeBiden popped into @djdnice Instagram party tonight to show a little love. The party is now over 100k strong 💪🏾🙌🏾 Congrats D! https://t.co/PnIszQPrOV
2020-03-22 14:30:55,Time2WakeUp2Day,False,False,@JoeBiden Trump is Troy f to take away our rights.
https://t.co/oeXnbBtAQf,
2020-03-22 14:30:56,GraffSw,True,True,RT @shaunking: Oh my God. 

This is EXACTLY what we said would happen when @JoeBiden went completely MIA this week- Trump and his team woul…,Apparently Joe Biden wasn't up for appearing on camera today, so his campaign had to get an advisor to do it for him.

#WhereIsJoeBiden #WhereIsJoe #WhereIsBiden https://t.co/fNRYZ9mbEY
2020-03-22 14:30:56,C2_ShiningC,True,False,RT @Merrirrro: "OBL Reportable. Go knock 'em dead just like we did."
This was VP @JoeBiden's GO to news outlets to report the U.S. had kill…,
2020-03-22 14:30:56,BeeCoop_,True,False,RT @JoeBiden: Everyone knows that we're facing a real crisis from the coronavirus. But do you know how we got here and what we need to do n…,
2020-03-22 14:30:56,JayDoubleYou17,False,False,@Rey_Sistance @JoeBiden You say Trump should resign and this is no time for politics in response to a tweet by Biden that is blatantly polticizing this pandemic.,
2020-03-22 14:30:56,Jay_MCMLXXXIX,True,False,RT @howellsuzy: @BernieSanders Suspend your campaign. Endorse @JoeBiden,
2020-03-22 14:30:56,klasyWoman,False,True,What do you not get? Trump did away with the Pandemic team established by Obama. Then he called the evidence of pandemic coming a Hoax,@JoeBiden After the H1N1 pandemic the Obama/Biden admin. failed to create a pandemic plan that actually worked or stockpile supplies for a pandemic, even though they were aware of the need.
@realDonaldTrump is creating a new pandemic response in real-time because he's been forced to do so.
2020-03-22 14:30:56,dianarevson,True,False,RT @JoeBiden: Donald Trump has failed the American people. https://t.co/HsNl9M4h4r,
2020-03-22 14:30:57,dianerocks52,True,False,RT @donwinslow: I donated the maximum allowed to @JoeBiden.

I urge you to donate whatever you can.

We have to defeat Trump.

We have to t…,
2020-03-22 14:30:57,NotPlatitudes,False,False,@howellsuzy @BernieSanders @JoeBiden Thank you FOR Trump. Let me take a shot in the dark and say that you supported Hillary after Bernie was cheated in 2016. There are OBVIOUS voting irregularities NOW, but you will simply fall in line instead of fighting. Happy? Proud? https://t.co/IYXJ4Ryrwc,
2020-03-22 14:30:57,BernieUpstateNY,False,False,@ScarletAvengers @BernieSanders @JoeBiden HIDIN JOE BIDEN IS NOT FIT TO LEAD,
2020-03-22 14:30:57,LaurenBrillante,False,True,Agreed @TheDemocrats @DNC @TomPerez 

Have WAGED A COUP TO "INSTALL" BIDEN 
As the Nominee 

With RIGGED PRIMARIES... EVEN GOING AS FAR AS 

ENDANGERING VOTERS LIVES TO MAKE THEM VOTE
IN PERSON DURING A PANDEMIC

WHICH IS FRANKLY UNFORGIVABLE...

It is TIME To #StopTheCOUP,I voted for @BernieSanders here in the Florida primary. I will NOT vote for @JoeBiden in the general. I likely would have if things had played out naturally and Biden somehow garnered more support and won NATURALLY. Because I'm reasonable. But that's NOT what happened. (1/10
2020-03-22 14:30:57,GarySnyderShow,True,False,RT @JoeBiden: Donald Trump has failed the American people. https://t.co/HsNl9M4h4r,
2020-03-22 14:30:58,HiggyKitty,True,False,RT @JoeBiden: Donald Trump has failed the American people. https://t.co/HsNl9M4h4r,
2020-03-22 14:30:58,devinedianakin,True,True,RT @NathanJRobinson: If, during an unprecedented national crisis, you can't even provide convincing proof that your candidate is alive, you…,.@JoeBiden popped into @djdnice Instagram party tonight to show a little love. The party is now over 100k strong 💪🏾🙌🏾 Congrats D! https://t.co/PnIszQPrOV
2020-03-22 14:30:58,Wade_Turnbull,False,False,@amoebatoomega @jeffhauser @shaunking @JoeBiden Wheres this magical leadership social media trolls &amp; MSM have insisted will lead the country. 
Btw: There's still 20+ primaries, #LyinBiden has won anything,
2020-03-22 14:30:58,enidlogan,True,False,RT @StayWonked: As a Biden supporter, I must say I’m quite perturbed that @JoeBiden is no where to be seen on any of the Sunday shows. 

Wh…,
2020-03-22 14:30:58,JasonNY_2020,True,False,RT @Lily4ever3: @LifeNewsHQ @JoeBiden @JoeBiden, God gave you life.  Protect your unborn brothers &amp; sisters lives. #LetThemLive 
“Truly I t…,
2020-03-22 14:30:58,NelsonSVGJames,True,False,RT @chrislongview: "trump failed."
   -@JoeBiden's awesome new ad https://t.co/boUUSKHSFJ,
2020-03-22 14:30:59,DjentuhPeter,False,False,@krystalball @ninaturner Besides, he is a Senator. He is still in the #Senate . What do you expect him to do? @JoeBiden is a private citizen running for #President. Trump is the president. One president at a time. #SoreLoosers #ShitHappens #GetaGrip  #AskHillary,
2020-03-22 14:30:59,march4progress,True,True,RT @march4progress: #BernieSanders is using his platform to lead &amp; unify Americans to help stop the #CoronavirusOutbreak. 

#WhereIsJoeBide…,.@BernieSanders should condemn this and use his platform to unify our party. As I predicted because I campaigned for him, @realDonaldTrump is using our divide against us. @JoeBiden https://t.co/gSB7VDkP0t
2020-03-22 14:30:59,IamJoogle,False,False,@anywherestudios @MattieWashburn @JoeBiden @BernieSanders Trying to save the world and wanting it to change to your view aren't exclusively the same thing, especially here. I'm not going to be lectured by the man who's never worked a real job and has spent almost his entire adult life in government and I can't count his bills on 1 hand,
2020-03-22 14:30:59,Lottery_Wiz,False,False,@SenSchumer Actor DANIEL DAE KIM States That HYDROXYCHLOROQUINE &amp; AZITHROMYCIN Helped Him Recover From The CORONAVIRUS https://t.co/BHCMnGNvfX @SpeakerPelosi @AdamSchiff @RepJerryNadler @NYCMayor @NYGovCuomo @AOC @RepAOC @JoeBiden @BernieSanders @MikeBloomberg @PeteButtigieg,
2020-03-22 14:30:59,KarenMi82300212,False,False,@SymoneDSanders @JoeBiden @djdnice Oh sure he did!  And my grandpa ran the NYC marathon,
2020-03-22 14:30:59,LindyLoo515,True,False,RT @Weinsteinlaw: Trump failed.

He knew. 
